#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
4636000      3.26e-02      4.29e-03      1.12e-02    2.7e-06
4638000      2.66e-02      9.64e-04      1.34e-02    2.7e-06
4640000      4.98e-03      2.76e-04      2.35e-03    2.6e-06
4642000      2.10e-02      4.33e-04      1.10e-02    2.6e-06
4644000      1.22e-02      9.06e-04      5.84e-03    2.6e-06
4646000      3.13e-02      2.69e-03      1.50e-02    2.6e-06
4648000      7.21e-03      4.67e-04      3.25e-03    2.6e-06
4650000      4.91e-02      1.38e-03      2.52e-02    2.6e-06
4652000      2.82e-02      1.33e-04      1.48e-02    2.6e-06
4654000      2.63e-02      8.12e-04      1.36e-02    2.6e-06
4656000      2.50e-02      1.13e-03      1.28e-02    2.6e-06
4658000      5.08e-02      2.19e-03      2.60e-02    2.6e-06
4660000      1.18e-02      8.96e-04      4.91e-03    2.6e-06
4662000      4.18e-03      1.43e-06      2.20e-03    2.6e-06
4664000      5.70e-02      1.40e-03      2.94e-02    2.6e-06
4666000      9.99e-03      7.16e-04      4.32e-03    2.6e-06
4668000      3.36e-03      2.75e-04      1.34e-03    2.6e-06
4670000      5.58e-03      9.67e-05      2.91e-03    2.6e-06
4672000      5.14e-02      1.37e-03      2.68e-02    2.6e-06
4674000      2.10e-02      1.98e-04      1.11e-02    2.6e-06
4676000      7.41e-03      1.11e-04      3.89e-03    2.6e-06
4678000      2.50e-02      7.43e-04      1.30e-02    2.6e-06
4680000      7.11e-02      5.28e-03      3.46e-02    2.5e-06
4682000      3.41e-02      2.17e-03      1.71e-02    2.5e-06
4684000      9.09e-03      1.44e-03      2.16e-03    2.5e-06
4686000      4.75e-02      2.76e-03      2.44e-02    2.5e-06
4688000      6.08e-03      2.61e-05      3.26e-03    2.5e-06
4690000      1.76e-02      2.61e-03      5.10e-03    2.5e-06
4692000      9.35e-03      6.79e-04      4.57e-03    2.5e-06
4694000      6.08e-03      1.16e-05      3.26e-03    2.5e-06
4696000      8.21e-03      6.38e-04      3.45e-03    2.5e-06
4698000      5.04e-02      2.31e-03      2.61e-02    2.5e-06
4700000      6.02e-03      3.14e-04      3.09e-03    2.5e-06
4702000      6.08e-03      5.73e-04      2.76e-03    2.5e-06
4704000      7.54e-03      1.08e-04      4.02e-03    2.5e-06
4706000      1.17e-02      1.29e-03      3.02e-03    2.5e-06
4708000      1.94e-02      2.26e-04      1.04e-02    2.5e-06
4710000      1.15e-02      1.74e-03      3.23e-03    2.5e-06
4712000      6.22e-02      5.67e-03      2.99e-02    2.5e-06
4714000      8.79e-03      9.62e-04      3.70e-03    2.5e-06
4716000      2.63e-02      1.12e-03      1.37e-02    2.5e-06
4718000      6.65e-03      1.58e-04      3.50e-03    2.5e-06
4720000      2.96e-02      8.82e-04      1.60e-02    2.4e-06
4722000      1.65e-02      1.24e-03      8.16e-03    2.4e-06
4724000      4.19e-02      1.30e-04      2.29e-02    2.4e-06
4726000      8.56e-03      1.09e-04      4.65e-03    2.4e-06
4728000      5.71e-03      4.60e-04      2.39e-03    2.4e-06
4730000      6.18e-03      3.13e-04      3.09e-03    2.4e-06
4732000      9.06e-03      4.15e-06      4.95e-03    2.4e-06
4734000      9.15e-03      1.56e-05      5.00e-03    2.4e-06
4736000      8.06e-03      9.69e-04      3.23e-03    2.4e-06
4738000      7.73e-02      3.92e-03      4.05e-02    2.4e-06
4740000      5.37e-02      3.21e-03      2.76e-02    2.4e-06
4742000      6.29e-02      1.73e-03      3.40e-02    2.4e-06
4744000      1.16e-02      7.08e-04      5.54e-03    2.4e-06
4746000      3.21e-02      3.02e-03      1.56e-02    2.4e-06
4748000      1.35e-02      1.38e-03      6.01e-03    2.4e-06
4750000      8.98e-03      4.00e-05      4.90e-03    2.4e-06
4752000      1.26e-02      7.74e-04      6.44e-03    2.4e-06
4754000      5.68e-03      1.13e-04      3.06e-03    2.4e-06
4756000      5.30e-02      2.90e-03      2.75e-02    2.4e-06
4758000      9.63e-03      8.70e-04      4.52e-03    2.4e-06
4760000      9.12e-03      5.83e-04      4.36e-03    2.2e-06
4762000      3.74e-02      1.24e-03      2.01e-02    2.2e-06
4764000      1.03e-02      1.13e-03      4.49e-03    2.2e-06
4766000      1.37e-02      1.44e-04      7.59e-03    2.2e-06
4768000      1.53e-02      2.23e-03      4.86e-03    2.2e-06
4770000      1.81e-02      2.26e-03      7.11e-03    2.2e-06
4772000      8.35e-03      1.20e-04      4.62e-03    2.2e-06
4774000      1.73e-02      2.42e-03      5.88e-03    2.2e-06
4776000      2.05e-02      6.22e-04      1.12e-02    2.2e-06
4778000      2.38e-02      9.27e-04      1.26e-02    2.2e-06
4780000      1.86e-02      8.47e-04      9.97e-03    2.2e-06
4782000      5.87e-02      3.48e-03      3.08e-02    2.2e-06
4784000      4.56e-02      3.23e-04      2.53e-02    2.2e-06
4786000      5.05e-02      6.24e-04      2.80e-02    2.2e-06
4788000      1.10e-02      3.77e-04      6.00e-03    2.2e-06
4790000      6.48e-03      3.37e-04      3.28e-03    2.2e-06
4792000      1.04e-02      1.03e-04      5.77e-03    2.2e-06
4794000      9.44e-03      2.06e-04      5.17e-03    2.2e-06
4796000      3.11e-02      1.12e-03      1.70e-02    2.2e-06
4798000      2.00e-02      2.65e-04      1.11e-02    2.2e-06
4800000      4.98e-02      1.05e-03      2.80e-02    2.1e-06
4802000      2.50e-02      5.15e-04      1.40e-02    2.1e-06
4804000      5.17e-02      6.77e-04      2.91e-02    2.1e-06
4806000      6.73e-03      1.03e-03      1.92e-03    2.1e-06
4808000      3.32e-02      1.09e-03      1.85e-02    2.1e-06
4810000      7.24e-02      5.20e-03      3.75e-02    2.1e-06
4812000      7.71e-03      3.72e-05      4.36e-03    2.1e-06
4814000      7.34e-03      3.15e-04      4.03e-03    2.1e-06
4816000      5.08e-02      1.98e-03      2.80e-02    2.1e-06
4818000      6.77e-03      2.20e-04      3.70e-03    2.1e-06
4820000      6.44e-03      7.25e-04      2.82e-03    2.1e-06
4822000      2.14e-02      6.08e-04      1.20e-02    2.1e-06
4824000      7.90e-03      8.60e-04      3.53e-03    2.1e-06
4826000      1.20e-02      1.28e-03      5.41e-03    2.1e-06
4828000      1.35e-02      1.90e-03      4.65e-03    2.1e-06
4830000      9.25e-03      5.06e-04      4.71e-03    2.1e-06
4832000      2.66e-02      8.29e-04      1.49e-02    2.1e-06
4834000      6.32e-03      4.15e-04      3.04e-03    2.1e-06
4836000      5.36e-02      1.33e-03      3.01e-02    2.1e-06
4838000      5.55e-02      2.07e-03      3.07e-02    2.1e-06
4840000      7.63e-03      7.93e-04      2.45e-03    2.0e-06
4842000      4.63e-02      1.47e-03      2.64e-02    2.0e-06
4844000      6.27e-03      8.90e-04      2.15e-03    2.0e-06
4846000      3.21e-02      2.58e-03      1.65e-02    2.0e-06
4848000      1.32e-02      5.32e-04      7.18e-03    2.0e-06
4850000      4.98e-02      8.30e-04      2.84e-02    2.0e-06
4852000      7.61e-03      1.06e-03      2.69e-03    2.0e-06
4854000      3.25e-03      9.01e-05      1.82e-03    2.0e-06
4856000      5.08e-02      2.83e-03      2.78e-02    2.0e-06
4858000      2.41e-02      2.97e-04      1.38e-02    2.0e-06
4860000      5.71e-03      4.20e-04      2.66e-03    2.0e-06
4862000      1.53e-02      5.15e-04      8.49e-03    2.0e-06
4864000      8.97e-03      2.09e-05      5.17e-03    2.0e-06
4866000      1.74e-02      1.30e-03      9.35e-03    2.0e-06
4868000      6.84e-03      5.62e-04      3.49e-03    2.0e-06
4870000      5.48e-02      1.59e-03      3.07e-02    2.0e-06
4872000      6.76e-02      4.92e-03      3.55e-02    2.0e-06
4874000      4.26e-02      2.38e-03      2.36e-02    2.0e-06
4876000      1.89e-02      1.61e-03      9.54e-03    2.0e-06
4878000      3.23e-02      3.32e-04      1.85e-02    2.0e-06
4880000      3.14e-02      1.88e-03      1.73e-02    1.9e-06
4882000      1.07e-02      6.01e-04      5.62e-03    1.9e-06
4884000      1.32e-02      1.38e-03      4.25e-03    1.9e-06
4886000      4.38e-02      8.94e-04      2.55e-02    1.9e-06
4888000      7.27e-03      2.60e-04      4.17e-03    1.9e-06
4890000      8.69e-03      8.02e-04      3.44e-03    1.9e-06
4892000      5.90e-02      3.29e-03      3.28e-02    1.9e-06
4894000      4.95e-02      1.04e-03      2.88e-02    1.9e-06
4896000      3.08e-03      3.56e-04      6.86e-04    1.9e-06
4898000      5.35e-02      3.33e-03      2.93e-02    1.9e-06
4900000      6.53e-03      3.24e-04      3.51e-03    1.9e-06
4902000      3.55e-03      1.97e-04      1.87e-03    1.9e-06
4904000      1.18e-02      7.72e-04      5.88e-03    1.9e-06
4906000      8.09e-03      5.78e-04      3.89e-03    1.9e-06
4908000      9.34e-03      1.46e-03      2.59e-03    1.9e-06
4910000      1.44e-02      1.35e-03      5.62e-03    1.9e-06
4912000      2.57e-03      2.06e-04      1.15e-03    1.9e-06
4914000      1.80e-02      2.56e-03      6.26e-03    1.9e-06
4916000      2.45e-02      8.78e-04      1.41e-02    1.9e-06
4918000      8.28e-03      2.13e-05      4.85e-03    1.9e-06
4920000      2.27e-02      5.90e-04      1.34e-02    1.8e-06
4922000      8.80e-03      1.29e-03      2.91e-03    1.8e-06
4924000      5.83e-03      2.52e-04      3.26e-03    1.8e-06
4926000      5.96e-03      5.13e-04      3.10e-03    1.8e-06
4928000      4.72e-03      8.74e-05      2.78e-03    1.8e-06
4930000      2.44e-02      6.22e-04      1.44e-02    1.8e-06
4932000      2.71e-02      1.06e-03      1.53e-02    1.8e-06
4934000      3.47e-02      1.37e-03      2.02e-02    1.8e-06
4936000      7.63e-03      7.00e-04      3.88e-03    1.8e-06
4938000      5.92e-03      7.11e-04      9.92e-04    1.8e-06
4940000      3.82e-02      7.01e-04      2.25e-02    1.8e-06
4942000      1.66e-02      5.10e-04      9.56e-03    1.8e-06
4944000      2.63e-02      1.65e-03      1.47e-02    1.8e-06
4946000      4.52e-02      5.39e-04      2.68e-02    1.8e-06
4948000      4.91e-02      1.11e-03      2.90e-02    1.8e-06
4950000      3.94e-02      3.77e-03      1.97e-02    1.8e-06
4952000      4.21e-03      3.77e-04      1.75e-03    1.8e-06
4954000      5.91e-02      4.13e-03      3.24e-02    1.8e-06
4956000      2.78e-02      1.19e-03      1.56e-02    1.8e-06
4958000      4.85e-03      3.80e-04      2.26e-03    1.8e-06
4960000      1.92e-02      7.39e-04      1.14e-02    1.7e-06
4962000      7.24e-02      2.05e-03      4.27e-02    1.7e-06
4964000      7.77e-03      6.58e-04      4.13e-03    1.7e-06
4966000      4.28e-02      2.85e-03      2.40e-02    1.7e-06
4968000      3.88e-02      1.83e-03      2.18e-02    1.7e-06
4970000      5.89e-03      6.22e-04      1.91e-03    1.7e-06
4972000      1.40e-02      1.07e-03      7.63e-03    1.7e-06
4974000      5.11e-03      3.74e-04      2.51e-03    1.7e-06
4976000      2.51e-02      8.23e-04      1.49e-02    1.7e-06
4978000      3.07e-02      1.78e-04      1.86e-02    1.7e-06
4980000      1.62e-02      6.20e-04      9.31e-03    1.7e-06
4982000      2.90e-02      8.70e-04      1.73e-02    1.7e-06
4984000      5.45e-02      8.25e-04      3.29e-02    1.7e-06
4986000      3.21e-02      2.82e-03      1.75e-02    1.7e-06
4988000      4.82e-02      4.45e-03      2.60e-02    1.7e-06
4990000      8.34e-03      1.01e-03      1.32e-03    1.7e-06
4992000      6.86e-03      8.17e-04      1.29e-03    1.7e-06
4994000      5.29e-03      5.36e-04      1.88e-03    1.7e-06
4996000      3.74e-02      2.22e-04      2.26e-02    1.7e-06
4998000      1.00e-02      1.34e-03      3.96e-03    1.7e-06
5000000      9.13e-03      5.35e-04      4.96e-03    1.6e-06
5002000      3.92e-02      1.46e-03      2.36e-02    1.6e-06
5004000      4.85e-02      9.77e-04      2.95e-02    1.6e-06
5006000      1.66e-02      5.96e-04      9.75e-03    1.6e-06
5008000      2.34e-02      8.53e-04      1.41e-02    1.6e-06
5010000      1.70e-02      4.76e-04      1.02e-02    1.6e-06
5012000      1.06e-02      1.20e-03      5.01e-03    1.6e-06
5014000      7.50e-03      4.45e-04      4.35e-03    1.6e-06
5016000      1.86e-03      3.08e-06      1.15e-03    1.6e-06
5018000      5.84e-03      4.44e-04      3.24e-03    1.6e-06
5020000      6.09e-02      1.74e-03      3.71e-02    1.6e-06
5022000      1.55e-02      7.87e-04      8.71e-03    1.6e-06
5024000      1.56e-02      4.44e-04      9.48e-03    1.6e-06
5026000      1.03e-02      6.49e-05      6.30e-03    1.6e-06
5028000      4.81e-02      3.91e-03      2.63e-02    1.6e-06
5030000      5.05e-02      2.56e-03      2.98e-02    1.6e-06
5032000      5.08e-03      3.14e-04      2.72e-03    1.6e-06
5034000      2.31e-03      2.44e-04      7.62e-04    1.6e-06
5036000      7.01e-03      5.39e-04      3.89e-03    1.6e-06
5038000      1.38e-02      1.76e-03      5.84e-03    1.6e-06
5040000      5.86e-02      2.51e-03      3.58e-02    1.6e-06
5042000      6.36e-02      2.21e-03      3.90e-02    1.6e-06
5044000      6.95e-03      9.73e-05      4.32e-03    1.6e-06
5046000      6.87e-03      5.24e-04      3.88e-03    1.6e-06
5048000      7.15e-03      5.78e-04      3.41e-03    1.6e-06
5050000      5.55e-02      5.20e-04      3.46e-02    1.6e-06
5052000      6.70e-03      7.35e-04      3.28e-03    1.6e-06
5054000      1.22e-02      2.04e-03      2.47e-03    1.6e-06
5056000      7.20e-03      3.84e-04      4.29e-03    1.6e-06
5058000      6.17e-03      3.58e-04      3.64e-03    1.6e-06
5060000      4.45e-02      1.03e-03      2.76e-02    1.6e-06
5062000      6.24e-03      8.60e-05      3.88e-03    1.6e-06
5064000      4.22e-03      2.98e-04      2.18e-03    1.6e-06
5066000      9.89e-03      6.04e-04      5.80e-03    1.6e-06
5068000      1.49e-02      2.26e-03      4.82e-03    1.6e-06
5070000      5.48e-02      3.58e-03      3.19e-02    1.6e-06
5072000      3.15e-02      1.47e-03      1.92e-02    1.6e-06
5074000      3.00e-02      3.65e-03      1.51e-02    1.6e-06
5076000      4.53e-02      2.74e-03      2.66e-02    1.6e-06
5078000      5.41e-03      5.72e-04      1.81e-03    1.6e-06
5080000      5.89e-03      3.23e-04      3.55e-03    1.5e-06
5082000      1.11e-02      1.77e-03      3.00e-03    1.5e-06
5084000      5.24e-02      4.50e-03      2.91e-02    1.5e-06
5086000      2.90e-02      1.52e-03      1.76e-02    1.5e-06
5088000      5.65e-03      5.80e-04      2.05e-03    1.5e-06
5090000      4.69e-02      1.89e-03      2.90e-02    1.5e-06
5092000      1.75e-02      1.59e-03      9.52e-03    1.5e-06
5094000      2.46e-03      1.45e-04      1.38e-03    1.5e-06
5096000      1.53e-02      1.17e-03      8.80e-03    1.5e-06
5098000      6.74e-03      5.43e-04      3.81e-03    1.5e-06
5100000      3.24e-02      2.80e-03      1.79e-02    1.5e-06
5102000      4.66e-02      1.35e-03      2.93e-02    1.5e-06
5104000      5.57e-02      2.61e-03      3.41e-02    1.5e-06
5106000      1.52e-02      4.35e-04      9.40e-03    1.5e-06
5108000      1.92e-02      2.33e-04      1.22e-02    1.5e-06
5110000      5.75e-02      1.03e-03      3.63e-02    1.5e-06
5112000      7.63e-03      3.18e-04      4.71e-03    1.5e-06
5114000      3.95e-03      3.15e-04      1.93e-03    1.5e-06
5116000      4.69e-03      4.69e-04      2.46e-03    1.5e-06
5118000      1.00e-02      9.83e-04      5.30e-03    1.5e-06
5120000      2.63e-02      6.96e-04      1.68e-02    1.4e-06
5122000      5.12e-02      1.65e-03      3.26e-02    1.4e-06
5124000      1.08e-02      1.49e-03      4.39e-03    1.4e-06
5126000      2.16e-02      7.24e-05      1.39e-02    1.4e-06
5128000      1.15e-02      6.17e-04      6.68e-03    1.4e-06
5130000      6.53e-03      3.52e-04      4.01e-03    1.4e-06
5132000      9.59e-03      1.52e-03      2.75e-03    1.4e-06
5134000      5.90e-03      4.73e-04      3.39e-03    1.4e-06
5136000      2.50e-02      8.32e-04      1.56e-02    1.4e-06
5138000      1.54e-02      6.72e-04      9.61e-03    1.4e-06
5140000      4.34e-02      2.85e-03      2.60e-02    1.4e-06
5142000      4.57e-03      4.96e-05      2.94e-03    1.4e-06
5144000      4.95e-02      2.36e-04      3.19e-02    1.4e-06
5146000      9.06e-03      5.84e-04      5.01e-03    1.4e-06
5148000      6.25e-02      1.88e-03      3.97e-02    1.4e-06
5150000      4.45e-02      9.47e-04      2.85e-02    1.4e-06
5152000      4.56e-02      2.91e-03      2.74e-02    1.4e-06
5154000      3.99e-02      2.97e-04      2.57e-02    1.4e-06
5156000      2.32e-02      9.53e-04      1.41e-02    1.4e-06
5158000      6.15e-03      2.75e-04      3.84e-03    1.4e-06
5160000      2.50e-02      9.30e-04      1.56e-02    1.3e-06
5162000      4.86e-03      4.51e-04      2.13e-03    1.3e-06
5164000      4.01e-02      3.74e-04      2.61e-02    1.3e-06
5166000      4.67e-02      2.74e-03      2.88e-02    1.3e-06
5168000      5.85e-02      1.52e-03      3.78e-02    1.3e-06
5170000      6.96e-03      4.17e-04      4.00e-03    1.3e-06
5172000      1.51e-02      3.71e-04      9.77e-03    1.3e-06
5174000      1.27e-02      1.80e-03      4.99e-03    1.3e-06
5176000      2.49e-02      8.38e-04      1.57e-02    1.3e-06
5178000      8.39e-03      3.79e-04      5.12e-03    1.3e-06
5180000      1.49e-02      9.15e-04      9.15e-03    1.3e-06
5182000      1.17e-02      1.33e-03      5.88e-03    1.3e-06
5184000      5.01e-02      1.52e-03      3.23e-02    1.3e-06
5186000      4.99e-02      3.61e-03      3.06e-02    1.3e-06
5188000      1.26e-02      2.00e-03      3.61e-03    1.3e-06
5190000      7.64e-03      9.63e-04      3.51e-03    1.3e-06
5192000      5.35e-03      3.89e-04      3.19e-03    1.3e-06
5194000      6.05e-02      4.44e-03      3.60e-02    1.3e-06
5196000      1.25e-02      5.00e-04      7.74e-03    1.3e-06
5198000      6.02e-03      3.22e-04      3.56e-03    1.3e-06
5200000      4.48e-02      3.18e-03      2.79e-02    1.3e-06
5202000      2.03e-02      8.31e-04      1.31e-02    1.3e-06
5204000      1.19e-02      1.66e-04      7.84e-03    1.3e-06
5206000      6.57e-03      7.32e-04      1.98e-03    1.3e-06
5208000      4.79e-03      1.64e-04      3.06e-03    1.3e-06
5210000      6.85e-03      5.00e-04      4.14e-03    1.3e-06
5212000      1.40e-02      2.32e-03      3.28e-03    1.3e-06
5214000      2.55e-02      2.27e-03      1.46e-02    1.3e-06
5216000      4.89e-02      3.53e-03      3.04e-02    1.3e-06
5218000      4.00e-03      4.18e-04      2.14e-03    1.3e-06
5220000      3.43e-02      1.31e-03      2.17e-02    1.3e-06
5222000      3.76e-02      1.84e-03      2.30e-02    1.3e-06
5224000      1.11e-02      5.99e-04      6.65e-03    1.3e-06
5226000      1.43e-02      5.23e-04      9.10e-03    1.3e-06
5228000      5.51e-02      1.38e-03      3.63e-02    1.3e-06
5230000      1.49e-02      1.54e-04      9.91e-03    1.3e-06
5232000      9.65e-03      5.44e-04      6.07e-03    1.3e-06
5234000      9.24e-03      2.74e-04      5.96e-03    1.3e-06
5236000      1.78e-02      5.68e-05      1.18e-02    1.3e-06
5238000      7.39e-03      3.12e-04      4.62e-03    1.3e-06
