#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
4779000      6.94e-02      6.94e-03      1.95e-02    7.7e-06
4780000      1.22e-01      1.21e-02      3.46e-02    7.7e-06
4781000      1.18e-01      2.92e-05      4.00e-02    7.7e-06
4782000      1.35e-01      3.31e-03      4.55e-02    7.7e-06
4783000      1.86e-02      2.35e-03      5.49e-03    7.7e-06
4784000      1.54e-01      1.23e-02      4.67e-02    7.7e-06
4785000      1.20e-01      7.09e-03      3.85e-02    7.7e-06
4786000      1.10e-01      5.03e-03      3.63e-02    7.7e-06
4787000      1.45e-01      8.07e-03      4.68e-02    7.7e-06
4788000      1.22e-01      1.09e-03      4.16e-02    7.7e-06
4789000      1.97e-02      2.76e-03      4.09e-03    7.7e-06
4790000      4.72e-02      9.16e-03      1.02e-02    7.7e-06
4791000      2.14e-01      2.66e-03      7.26e-02    7.7e-06
4792000      2.72e-01      2.10e-03      9.26e-02    7.7e-06
4793000      1.26e-01      1.19e-02      3.62e-02    7.7e-06
4794000      1.31e-01      2.57e-03      4.44e-02    7.7e-06
4795000      1.13e-01      5.61e-03      3.74e-02    7.7e-06
4796000      1.92e-01      3.26e-03      6.49e-02    7.7e-06
4797000      8.22e-02      1.23e-02      1.49e-02    7.7e-06
4798000      1.43e-01      1.55e-03      4.86e-02    7.7e-06
4799000      9.66e-02      6.32e-04      3.28e-02    7.7e-06
4800000      2.04e-02      1.60e-03      6.36e-03    7.3e-06
4801000      1.39e-01      1.13e-02      4.30e-02    7.3e-06
4802000      1.03e-01      1.38e-03      3.59e-02    7.3e-06
4803000      2.56e-02      3.86e-03      4.68e-03    7.3e-06
4804000      2.08e-02      1.72e-03      6.84e-03    7.3e-06
4805000      8.72e-02      7.40e-03      2.66e-02    7.3e-06
4806000      1.28e-01      6.31e-03      4.29e-02    7.3e-06
4807000      1.47e-01      7.26e-03      5.02e-02    7.3e-06
4808000      1.04e-01      8.89e-03      3.18e-02    7.3e-06
4809000      1.60e-01      1.98e-04      5.55e-02    7.3e-06
4810000      9.39e-02      4.10e-03      3.17e-02    7.3e-06
4811000      2.44e-01      1.33e-02      8.08e-02    7.3e-06
4812000      1.10e-01      3.57e-03      3.76e-02    7.3e-06
4813000      1.60e-01      1.30e-02      4.94e-02    7.3e-06
4814000      8.40e-02      6.97e-03      2.58e-02    7.3e-06
4815000      2.85e-02      3.30e-03      7.49e-03    7.3e-06
4816000      2.75e-01      6.92e-03      9.48e-02    7.3e-06
4817000      1.46e-01      9.80e-03      4.69e-02    7.3e-06
4818000      5.64e-02      6.03e-03      1.57e-02    7.3e-06
4819000      1.09e-01      1.03e-02      3.22e-02    7.3e-06
4820000      1.89e-01      1.00e-02      6.29e-02    7.3e-06
4821000      1.63e-02      1.59e-03      4.73e-03    7.3e-06
4822000      5.94e-02      6.05e-03      1.47e-02    7.3e-06
4823000      1.98e-01      4.97e-03      6.83e-02    7.3e-06
4824000      1.71e-01      3.92e-04      5.95e-02    7.3e-06
4825000      1.60e-02      4.49e-04      5.49e-03    7.3e-06
4826000      1.11e-01      5.40e-03      3.72e-02    7.3e-06
4827000      2.49e-01      1.01e-02      8.45e-02    7.3e-06
4828000      1.09e-01      1.01e-03      3.79e-02    7.3e-06
4829000      1.43e-01      8.35e-03      4.82e-02    7.3e-06
4830000      3.15e-01      4.88e-03      1.09e-01    7.3e-06
4831000      1.92e-02      1.60e-03      5.91e-03    7.3e-06
4832000      1.54e-01      3.85e-03      5.32e-02    7.3e-06
4833000      1.29e-01      1.80e-03      4.46e-02    7.3e-06
4834000      1.04e-01      7.02e-04      3.61e-02    7.3e-06
4835000      1.36e-01      2.22e-02      3.42e-02    7.3e-06
4836000      7.88e-02      4.99e-03      2.56e-02    7.3e-06
4837000      9.31e-03      2.10e-03      1.43e-03    7.3e-06
4838000      1.39e-01      6.81e-03      4.64e-02    7.3e-06
4839000      8.98e-02      3.09e-03      3.06e-02    7.3e-06
4840000      1.43e-01      1.01e-02      4.56e-02    7.3e-06
4841000      4.71e-02      7.95e-03      5.04e-03    7.3e-06
4842000      4.92e-02      4.07e-03      1.61e-02    7.3e-06
4843000      7.82e-02      1.38e-02      2.58e-03    7.3e-06
4844000      2.98e-01      8.61e-03      1.03e-01    7.3e-06
4845000      9.42e-02      1.11e-02      2.44e-02    7.3e-06
4846000      1.93e-02      1.79e-03      5.73e-03    7.3e-06
4847000      1.94e-01      4.28e-03      6.70e-02    7.3e-06
4848000      3.33e-02      7.30e-03      5.61e-03    7.3e-06
4849000      1.32e-02      4.55e-04      4.55e-03    7.3e-06
4850000      1.26e-01      3.48e-03      4.45e-02    6.9e-06
4851000      3.77e-01      1.27e-02      1.32e-01    6.9e-06
4852000      1.80e-01      9.13e-03      6.15e-02    6.9e-06
4853000      3.12e-02      6.89e-03      5.22e-03    6.9e-06
4854000      1.58e-01      9.80e-03      5.25e-02    6.9e-06
4855000      1.61e-01      9.97e-03      5.38e-02    6.9e-06
4856000      9.23e-02      3.49e-03      3.21e-02    6.9e-06
4857000      1.55e-01      4.95e-03      5.43e-02    6.9e-06
4858000      2.45e-01      9.67e-04      8.70e-02    6.9e-06
4859000      1.27e-01      3.46e-03      4.50e-02    6.9e-06
4860000      4.64e-02      8.12e-03      2.79e-03    6.9e-06
4861000      1.61e-01      3.76e-03      5.70e-02    6.9e-06
4862000      2.32e-01      9.98e-03      8.13e-02    6.9e-06
4863000      3.03e-02      4.36e-03      6.31e-03    6.9e-06
4864000      8.15e-02      1.40e-02      2.11e-02    6.9e-06
4865000      3.33e-01      1.06e-02      1.18e-01    6.9e-06
4866000      1.41e-01      1.17e-02      4.44e-02    6.9e-06
4867000      1.57e-01      5.67e-03      5.45e-02    6.9e-06
4868000      1.85e-02      2.79e-03      3.48e-03    6.9e-06
4869000      1.62e-01      1.48e-04      5.78e-02    6.9e-06
4870000      1.15e-01      2.22e-03      4.07e-02    6.9e-06
4871000      1.68e-01      5.81e-04      5.98e-02    6.9e-06
4872000      4.25e-02      5.92e-03      9.38e-03    6.9e-06
4873000      1.17e-01      2.00e-02      2.89e-02    6.9e-06
4874000      2.30e-02      3.51e-03      6.50e-03    6.9e-06
4875000      4.10e-02      7.26e-03      1.03e-02    6.9e-06
4876000      1.26e-01      2.26e-03      4.47e-02    6.9e-06
4877000      2.01e-01      3.52e-04      7.16e-02    6.9e-06
4878000      2.21e-01      2.62e-03      7.87e-02    6.9e-06
4879000      3.17e-02      5.04e-03      5.03e-03    6.9e-06
4880000      2.20e-02      1.38e-03      7.33e-03    6.9e-06
4881000      1.23e-02      9.71e-04      3.92e-03    6.9e-06
4882000      1.37e-01      5.72e-03      4.75e-02    6.9e-06
4883000      1.46e-01      4.14e-03      5.13e-02    6.9e-06
4884000      1.27e-01      1.12e-02      3.91e-02    6.9e-06
4885000      1.35e-01      1.02e-03      4.79e-02    6.9e-06
4886000      2.94e-02      4.32e-03      5.88e-03    6.9e-06
4887000      1.24e-01      5.68e-03      4.26e-02    6.9e-06
4888000      1.67e-01      6.62e-03      5.80e-02    6.9e-06
4889000      1.33e-01      3.15e-03      4.68e-02    6.9e-06
4890000      1.65e-01      4.59e-03      5.80e-02    6.9e-06
4891000      1.17e-01      1.37e-02      3.68e-02    6.9e-06
4892000      1.14e-01      1.02e-02      3.79e-02    6.9e-06
4893000      1.42e-01      9.68e-04      5.06e-02    6.9e-06
4894000      1.78e-01      2.64e-03      6.32e-02    6.9e-06
4895000      1.15e-01      4.78e-03      3.97e-02    6.9e-06
4896000      2.54e-01      1.15e-02      8.74e-02    6.9e-06
4897000      2.04e-01      5.82e-03      7.22e-02    6.9e-06
4898000      1.64e-01      8.76e-03      5.55e-02    6.9e-06
4899000      1.07e-01      5.93e-03      3.63e-02    6.9e-06
4900000      2.45e-01      1.68e-02      8.58e-02    6.6e-06
4901000      1.03e-01      7.60e-03      3.59e-02    6.6e-06
4902000      3.71e-02      6.16e-03      4.72e-03    6.6e-06
4903000      2.09e-01      2.47e-03      7.59e-02    6.6e-06
4904000      7.76e-02      1.16e-02      1.51e-02    6.6e-06
4905000      5.95e-02      3.95e-03      2.01e-02    6.6e-06
4906000      1.46e-01      9.78e-03      4.93e-02    6.6e-06
4907000      1.36e-01      1.06e-03      4.95e-02    6.6e-06
4908000      1.07e-01      1.78e-02      2.90e-02    6.6e-06
4909000      1.58e-01      2.92e-03      5.71e-02    6.6e-06
4910000      3.24e-02      4.76e-03      6.62e-03    6.6e-06
4911000      2.07e-01      8.37e-03      7.42e-02    6.6e-06
4912000      8.21e-02      3.19e-03      2.95e-02    6.6e-06
4913000      3.31e-01      1.67e-02      1.18e-01    6.6e-06
4914000      5.99e-02      1.22e-03      2.16e-02    6.6e-06
4915000      2.19e-01      4.70e-03      7.92e-02    6.6e-06
4916000      2.45e-01      3.43e-03      8.89e-02    6.6e-06
4917000      6.06e-02      1.51e-02      2.94e-03    6.6e-06
4918000      1.49e-01      1.17e-02      4.87e-02    6.6e-06
4919000      1.57e-01      1.63e-03      5.70e-02    6.6e-06
4920000      2.70e-01      8.42e-03      9.66e-02    6.6e-06
4921000      4.49e-02      7.70e-03      4.20e-03    6.6e-06
4922000      2.43e-02      3.60e-03      4.90e-03    6.6e-06
4923000      1.47e-02      2.22e-03      2.83e-03    6.6e-06
4924000      1.55e-01      9.99e-03      5.24e-02    6.6e-06
4925000      1.59e-01      1.48e-03      5.76e-02    6.6e-06
4926000      1.22e-01      4.53e-03      4.35e-02    6.6e-06
4927000      1.64e-01      1.11e-02      5.76e-02    6.6e-06
4928000      8.63e-02      8.70e-04      3.13e-02    6.6e-06
4929000      1.15e-01      5.11e-03      4.04e-02    6.6e-06
4930000      1.93e-01      7.54e-03      6.95e-02    6.6e-06
4931000      6.10e-02      3.15e-03      2.12e-02    6.6e-06
4932000      1.39e-01      2.71e-03      5.02e-02    6.6e-06
4933000      1.62e-02      9.14e-04      5.59e-03    6.6e-06
4934000      1.12e-01      8.73e-03      3.66e-02    6.6e-06
4935000      1.36e-01      1.12e-02      4.38e-02    6.6e-06
4936000      4.17e-02      1.83e-03      1.47e-02    6.6e-06
4937000      9.45e-02      5.33e-03      3.26e-02    6.6e-06
4938000      1.65e-01      2.99e-04      5.99e-02    6.6e-06
4939000      6.89e-02      5.95e-03      2.19e-02    6.6e-06
4940000      1.27e-01      3.85e-03      4.60e-02    6.6e-06
4941000      2.08e-01      6.86e-03      7.52e-02    6.6e-06
4942000      1.47e-02      3.22e-03      2.57e-03    6.6e-06
4943000      1.87e-01      8.32e-03      6.60e-02    6.6e-06
4944000      2.85e-02      6.27e-03      4.97e-03    6.6e-06
4945000      1.60e-01      8.09e-03      5.70e-02    6.6e-06
4946000      1.65e-01      1.68e-02      5.20e-02    6.6e-06
4947000      1.38e-01      2.13e-03      5.00e-02    6.6e-06
4948000      1.60e-01      1.21e-03      5.82e-02    6.6e-06
4949000      1.24e-01      9.98e-04      4.51e-02    6.6e-06
4950000      1.23e-01      5.09e-03      4.44e-02    6.2e-06
4951000      1.16e-01      9.04e-03      3.89e-02    6.2e-06
4952000      1.19e-01      5.68e-03      4.26e-02    6.2e-06
4953000      1.91e-02      1.05e-03      6.77e-03    6.2e-06
4954000      1.80e-02      3.01e-03      4.99e-03    6.2e-06
4955000      5.38e-02      3.57e-03      1.93e-02    6.2e-06
4956000      9.25e-02      4.65e-03      3.30e-02    6.2e-06
4957000      1.59e-01      5.01e-03      5.84e-02    6.2e-06
4958000      9.04e-02      2.26e-02      2.87e-03    6.2e-06
4959000      7.15e-02      4.15e-03      2.59e-02    6.2e-06
4960000      1.43e-01      2.77e-03      5.28e-02    6.2e-06
4961000      1.71e-02      2.42e-03      5.23e-03    6.2e-06
4962000      1.25e-02      1.14e-03      4.00e-03    6.2e-06
4963000      2.67e-01      1.53e-02      9.66e-02    6.2e-06
4964000      3.02e-02      4.91e-03      4.49e-03    6.2e-06
4965000      9.46e-02      4.67e-04      3.52e-02    6.2e-06
4966000      8.96e-02      1.58e-02      2.76e-03    6.2e-06
4967000      1.24e-01      6.53e-03      4.41e-02    6.2e-06
4968000      2.77e-01      2.22e-02      9.78e-02    6.2e-06
4969000      1.60e-01      1.85e-02      4.50e-02    6.2e-06
4970000      3.94e-02      6.66e-03      4.44e-03    6.2e-06
4971000      2.32e-02      3.05e-03      5.79e-03    6.2e-06
4972000      9.61e-02      2.08e-03      3.56e-02    6.2e-06
4973000      1.87e-01      9.37e-03      6.66e-02    6.2e-06
4974000      1.71e-01      4.49e-03      6.34e-02    6.2e-06
4975000      1.68e-01      4.78e-03      6.20e-02    6.2e-06
4976000      6.74e-02      1.46e-02      1.27e-02    6.2e-06
4977000      7.73e-02      2.80e-03      2.81e-02    6.2e-06
4978000      1.33e-01      4.97e-03      4.82e-02    6.2e-06
4979000      1.09e-01      3.84e-04      4.05e-02    6.2e-06
4980000      9.43e-02      4.25e-03      3.45e-02    6.2e-06
4981000      1.08e-01      9.48e-03      3.47e-02    6.2e-06
4982000      1.89e-01      4.94e-03      6.96e-02    6.2e-06
4983000      2.23e-02      3.03e-03      5.33e-03    6.2e-06
4984000      6.66e-02      1.09e-02      9.80e-03    6.2e-06
4985000      1.10e-01      6.94e-03      3.83e-02    6.2e-06
4986000      1.02e-01      7.34e-05      3.78e-02    6.2e-06
4987000      1.90e-02      2.01e-03      5.66e-03    6.2e-06
4988000      3.91e-01      6.66e-03      1.45e-01    6.2e-06
4989000      1.77e-01      1.38e-02      5.92e-02    6.2e-06
4990000      4.59e-02      8.12e-03      1.11e-03    6.2e-06
4991000      1.19e-01      1.20e-02      3.85e-02    6.2e-06
4992000      1.61e-02      1.05e-03      5.77e-03    6.2e-06
4993000      4.66e-02      1.11e-03      1.73e-02    6.2e-06
4994000      1.31e-01      6.34e-03      4.68e-02    6.2e-06
4995000      9.57e-02      1.06e-03      3.55e-02    6.2e-06
4996000      1.40e-01      3.07e-03      5.19e-02    6.2e-06
4997000      3.99e-02      6.91e-03      1.07e-02    6.2e-06
4998000      1.78e-02      1.63e-03      5.68e-03    6.2e-06
4999000      9.25e-02      4.01e-03      3.33e-02    6.2e-06
5000000      7.60e-02      3.93e-03      2.76e-02    5.9e-06
5001000      3.16e-02      5.21e-03      4.40e-03    5.9e-06
5002000      1.57e-01      8.04e-03      5.72e-02    5.9e-06
5003000      1.49e-01      1.61e-02      4.51e-02    5.9e-06
5004000      3.00e-01      2.06e-02      1.10e-01    5.9e-06
5005000      2.30e-01      1.01e-02      8.60e-02    5.9e-06
5006000      1.17e-01      3.40e-03      4.39e-02    5.9e-06
5007000      1.82e-02      1.35e-03      6.28e-03    5.9e-06
5008000      1.47e-01      1.39e-02      5.17e-02    5.9e-06
5009000      1.10e-02      1.71e-03      2.00e-03    5.9e-06
5010000      1.09e-01      4.48e-04      4.15e-02    5.9e-06
5011000      1.50e-02      1.21e-03      5.06e-03    5.9e-06
5012000      4.84e-02      7.89e-04      1.83e-02    5.9e-06
5013000      1.10e-01      2.20e-03      4.14e-02    5.9e-06
5014000      3.52e-01      8.09e-03      1.33e-01    5.9e-06
5015000      9.96e-02      4.66e-03      3.72e-02    5.9e-06
5016000      9.32e-02      6.22e-03      3.42e-02    5.9e-06
5017000      1.25e-01      7.06e-03      4.51e-02    5.9e-06
5018000      2.28e-01      3.55e-03      8.64e-02    5.9e-06
5019000      3.24e-02      5.46e-03      3.85e-03    5.9e-06
5020000      1.20e-01      5.54e-04      4.56e-02    5.9e-06
5021000      6.68e-02      9.52e-03      1.51e-02    5.9e-06
5022000      2.60e-01      2.94e-03      9.86e-02    5.9e-06
5023000      5.42e-02      9.42e-03      4.02e-03    5.9e-06
5024000      4.67e-02      5.44e-03      1.34e-02    5.9e-06
5025000      3.47e-01      1.48e-03      1.32e-01    5.9e-06
5026000      1.06e-01      8.99e-03      3.78e-02    5.9e-06
5027000      1.22e-01      2.72e-03      4.61e-02    5.9e-06
5028000      1.17e-01      5.03e-04      4.43e-02    5.9e-06
5029000      1.09e-01      1.60e-03      4.10e-02    5.9e-06
5030000      2.19e-02      2.56e-03      6.26e-03    5.9e-06
5031000      1.02e-01      2.71e-03      3.85e-02    5.9e-06
5032000      1.37e-01      1.12e-02      4.93e-02    5.9e-06
5033000      9.00e-02      9.27e-04      3.41e-02    5.9e-06
5034000      2.10e-02      2.70e-03      5.52e-03    5.9e-06
5035000      5.30e-02      9.60e-03      1.39e-02    5.9e-06
5036000      2.44e-01      8.18e-03      9.21e-02    5.9e-06
5037000      1.23e-01      2.08e-03      4.65e-02    5.9e-06
5038000      1.71e-01      5.75e-03      6.44e-02    5.9e-06
5039000      1.13e-01      4.13e-03      4.19e-02    5.9e-06
5040000      8.05e-02      9.76e-03      2.23e-02    5.9e-06
5041000      1.87e-01      7.57e-03      7.01e-02    5.9e-06
5042000      9.20e-02      1.48e-04      3.50e-02    5.9e-06
5043000      1.09e-01      2.73e-02      3.20e-03    5.9e-06
5044000      1.16e-02      4.15e-04      4.38e-03    5.9e-06
5045000      1.04e-01      9.37e-03      3.71e-02    5.9e-06
5046000      1.23e-01      1.68e-03      4.65e-02    5.9e-06
5047000      9.71e-02      7.03e-03      3.54e-02    5.9e-06
5048000      9.16e-02      1.29e-02      2.10e-02    5.9e-06
5049000      1.76e-01      1.71e-03      6.66e-02    5.9e-06
5050000      3.45e-01      1.09e-02      1.33e-01    5.6e-06
5051000      1.16e-01      4.40e-03      4.42e-02    5.6e-06
5052000      1.65e-01      7.40e-03      6.22e-02    5.6e-06
5053000      1.82e-02      3.12e-03      1.88e-03    5.6e-06
5054000      4.15e-02      7.31e-03      1.15e-02    5.6e-06
5055000      1.30e-01      5.84e-04      5.04e-02    5.6e-06
5056000      1.07e-01      1.20e-03      4.17e-02    5.6e-06
5057000      1.04e-01      2.52e-03      3.99e-02    5.6e-06
5058000      1.01e-01      3.29e-03      3.85e-02    5.6e-06
5059000      3.31e-01      2.58e-03      1.29e-01    5.6e-06
5060000      1.65e-01      1.96e-04      6.40e-02    5.6e-06
5061000      2.50e-01      4.78e-03      9.66e-02    5.6e-06
5062000      1.33e-02      1.54e-03      4.57e-03    5.6e-06
5063000      3.35e-02      2.91e-03      1.14e-02    5.6e-06
5064000      1.15e-02      4.61e-05      4.47e-03    5.6e-06
5065000      1.21e-01      7.04e-03      4.46e-02    5.6e-06
5066000      7.81e-02      1.07e-02      1.93e-02    5.6e-06
5067000      2.75e-02      5.59e-03      6.28e-03    5.6e-06
5068000      1.40e-01      1.82e-03      5.43e-02    5.6e-06
5069000      1.13e-01      6.97e-03      4.10e-02    5.6e-06
5070000      8.15e-02      6.53e-03      3.00e-02    5.6e-06
5071000      3.04e-02      6.69e-03      5.62e-03    5.6e-06
5072000      9.13e-02      4.11e-03      3.33e-02    5.6e-06
5073000      1.95e-01      1.54e-02      6.79e-02    5.6e-06
5074000      1.11e-01      2.99e-03      4.25e-02    5.6e-06
5075000      1.29e-01      4.08e-03      4.93e-02    5.6e-06
5076000      1.26e-01      2.92e-03      4.85e-02    5.6e-06
5077000      2.22e-01      6.78e-03      8.57e-02    5.6e-06
5078000      1.38e-01      4.90e-03      5.31e-02    5.6e-06
5079000      1.67e-01      1.05e-02      6.29e-02    5.6e-06
5080000      1.10e-01      4.16e-03      4.17e-02    5.6e-06
